"timeMillisSpent","score"
136276,"-1hard/-30435soft"
137347,"-1hard/-30405soft"
139242,"-1hard/-30390soft"
139387,"-1hard/-30375soft"
139570,"-1hard/-30365soft"
139678,"-1hard/-30355soft"
140221,"-1hard/-30340soft"
140790,"-1hard/-30325soft"
140790,"-1hard/-30315soft"
140794,"-1hard/-30310soft"
141116,"-1hard/-30305soft"
141270,"-1hard/-30260soft"
141481,"-1hard/-30240soft"
141733,"-1hard/-30210soft"
141911,"-1hard/-30170soft"
143341,"-1hard/-30155soft"
143840,"-1hard/-30110soft"
144131,"-1hard/-30105soft"
144794,"-1hard/-30100soft"
144796,"-1hard/-30055soft"
145344,"-1hard/-30050soft"
145904,"-1hard/-30040soft"
146357,"-1hard/-29980soft"
148251,"-1hard/-29950soft"
148798,"-1hard/-29940soft"
149094,"-1hard/-29935soft"
149095,"-1hard/-29925soft"
149784,"-1hard/-29920soft"
150139,"-1hard/-29895soft"
150139,"-1hard/-29855soft"
150205,"-1hard/-29835soft"
152987,"-1hard/-29805soft"
152990,"-1hard/-29745soft"
152992,"-1hard/-29730soft"
154181,"-1hard/-29720soft"
154958,"-1hard/-29710soft"
154959,"-1hard/-29660soft"
154960,"-1hard/-29615soft"
154961,"-1hard/-29555soft"
160593,"-1hard/-29545soft"
162153,"-1hard/-29540soft"
162155,"-1hard/-29525soft"
162371,"-1hard/-29520soft"
162371,"-1hard/-29455soft"
164748,"-1hard/-29450soft"
165692,"-1hard/-29445soft"
165760,"-1hard/-29435soft"
165945,"-1hard/-29425soft"
166255,"-1hard/-29410soft"
166310,"-1hard/-29395soft"
166848,"-1hard/-29385soft"
167507,"-1hard/-29375soft"
167507,"-1hard/-29355soft"
167507,"-1hard/-29335soft"
168383,"-1hard/-29330soft"
169600,"-1hard/-29325soft"
169601,"-1hard/-29290soft"
170764,"-1hard/-29285soft"
171129,"-1hard/-29265soft"
172657,"-1hard/-29240soft"
172661,"-1hard/-29235soft"
173858,"-1hard/-29220soft"
175218,"-1hard/-29175soft"
175761,"-1hard/-29170soft"
178731,"-1hard/-29145soft"
179689,"-1hard/-29135soft"
180374,"-1hard/-29085soft"
184276,"-1hard/-29080soft"
184472,"-1hard/-29070soft"
184473,"-1hard/-29035soft"
186490,"-1hard/-29030soft"
186490,"-1hard/-29025soft"
186565,"-1hard/-29020soft"
187181,"-1hard/-29015soft"
187246,"-1hard/-28995soft"
188521,"-1hard/-28980soft"
189314,"-1hard/-28945soft"
191316,"-1hard/-28930soft"
192057,"-1hard/-28920soft"
193537,"-1hard/-28900soft"
194817,"-1hard/-28895soft"
196136,"-1hard/-28885soft"
198590,"-1hard/-28855soft"
198591,"-1hard/-28840soft"
199437,"-1hard/-28820soft"
199639,"-1hard/-28815soft"
200952,"-1hard/-28795soft"
203378,"-1hard/-28770soft"
203953,"-1hard/-28765soft"
205368,"-1hard/-28760soft"
206944,"-1hard/-28730soft"
206947,"-1hard/-28715soft"
207709,"-1hard/-28710soft"
207709,"-1hard/-28685soft"
213281,"-1hard/-28680soft"
215407,"-1hard/-28660soft"
215408,"-1hard/-28635soft"
219553,"-1hard/-28620soft"
219818,"-1hard/-28610soft"
222007,"-1hard/-28585soft"
223809,"-1hard/-28540soft"
224584,"-1hard/-28530soft"
225411,"-1hard/-28525soft"
226955,"-1hard/-28510soft"
231852,"-1hard/-28505soft"
232006,"-1hard/-28490soft"
235066,"-1hard/-28480soft"
235857,"-1hard/-28475soft"
235885,"-1hard/-28445soft"
236767,"-1hard/-28430soft"
239357,"-1hard/-28425soft"
241994,"-1hard/-28420soft"
242618,"-1hard/-28400soft"
245357,"-1hard/-28390soft"
247922,"-1hard/-28385soft"
248354,"-1hard/-28380soft"
248537,"-1hard/-28365soft"
251094,"-1hard/-28360soft"
251926,"-1hard/-28350soft"
253698,"-1hard/-28345soft"
253707,"-1hard/-28315soft"
257403,"-1hard/-28295soft"
262827,"-1hard/-28285soft"
262841,"-1hard/-28280soft"
265339,"-1hard/-28270soft"
268711,"-1hard/-28235soft"
268722,"-1hard/-28230soft"
274205,"-1hard/-28225soft"
274205,"-1hard/-28175soft"
278573,"-1hard/-28165soft"
280520,"-1hard/-28155soft"
284188,"-1hard/-28135soft"
286781,"0hard/-28805soft"
